78,1374
78,1407
78,1552
78,1580
78,1625
78,1676
78,1680
78,1690
78,1722
78,1732
78,1997
78,2011
78,2107
78,2174
78,2231
78,2393
78,2700
78,2947
78,2987
78,3052
78,3077
78,3082
78,3256
78,3556
78,3617
78,3753
78,3908
78,3967
78,3977
78,3979
78,4007
78,4015
78,4018
78,4308
78,4367
78,4369
78,4370
78,4388
78,4641
78,4718
78,4744
78,5010
78,5219
78,5463
78,5502
78,5669
78,5784
78,5872
78,6552
78,6564
78,6793
78,7254
78,7323
78,7458
78,7566
78,8533
78,8644
78,8874
78,8947
78,8972
78,26712
78,34048
78,43679
78,46335
78,46723
78,49272
78,50658
78,50740
78,50742
78,52767
78,52952
78,54001
78,54272
78,68358
78,69757
78,81834
78,88125
78,88129
157,208
157,316
157,344
157,367
157,480
157,541
157,1261
157,1682
157,1732
157,2025
157,2054
157,2167
157,2288
157,2382
157,2383
157,2455
157,2502
157,2683
157,2710
157,2810
157,3113
157,3977
157,4367
157,5146
157,5254
157,5349
157,5418
157,5679
157,6218
157,6365
157,6539
157,6934
157,7022
157,7454
157,8157
157,8361
157,8370
157,8644
157,8665
157,8874
157,8984
157,8985
157,27317
157,31878
157,33794
157,34150
157,45722
157,46723
157,48516
157,53464
157,53519
157,53996
157,54286
157,55721
157,55765
157,56174
157,57504
157,57669
157,58295
157,59369
157,62394
157,66097
157,67255
157,71106
157,72171
157,74458
157,79553
157,81834
157,83349
157,85342
157,85510
157,86190
157,86345
157,86377
157,88125
157,88140
157,88163
157,88744
157,89745
157,89774
157,89904
157,90469
157,93840
163,1
163,19
163,110
163,150
163,153
163,260
163,296
163,344
163,367
163,457
163,480
163,586
163,588
163,589
163,592
163,593
163,648
163,780
163,1196
163,1210
163,1370
163,1721
163,1994
163,2028
163,2571
163,2997
163,3578
163,3717
163,3793
163,4718
163,4963
163,4993
163,5349
163,8636
163,33493
163,55247
163,64034
163,72378
163,91077
199,6
199,25
199,50
199,319
199,527
199,541
199,608
199,1246
199,1252
199,1356
199,1617
199,2336
199,2664
199,3448
199,4720
199,5502
199,6996
199,27773
199,45447
199,45722
199,53972
199,62849
199,68358
199,69844
199,70286
199,76251
199,81932
199,85414
199,85774
199,88140
199,88163
199,89492
199,89745
199,91500
199,91630
199,91653
199,91658
257,110
257,741
257,1218
257,1252
257,1274
257,1653
257,2502
257,2759
257,2810
257,3224
257,3751
257,3996
257,4878
257,4993
257,5146
257,5300
257,5690
257,6350
257,6713
257,6857
257,7099
257,8157
257,8253
257,26776
257,26840
257,27731
257,30803
257,44761
257,49272
257,52885
257,57504
257,64614
257,64993
257,65261
257,70286
257,70533
257,82459
257,84187
275,1
275,16
275,39
275,50
275,101
275,110
275,231
275,293
275,333
275,344
275,356
275,364
275,367
275,377
275,457
275,480
275,500
275,589
275,608
275,648
275,745
275,858
275,1060
275,1198
275,1240
275,1252
275,1265
275,1307
275,1580
275,1673
275,1682
275,1704
275,1721
275,1954
275,1968
275,2355
275,2502
275,2542
275,2571
275,2581
275,2599
275,2762
275,2797
275,2858
275,2959
275,3114
275,3275
275,3424
275,3450
275,3481
275,3556
275,3578
275,3793
275,3809
275,3897
275,3911
275,4022
275,4226
275,4896
275,4963
275,4979
275,5620
275,5816
275,5989
275,6016
275,6378
275,6539
275,6711
275,6796
275,6953
275,7147
275,8368
275,8638
275,8784
275,8949
275,8958
275,8961
275,32587
275,33660
275,33794
275,34437
275,38038
275,38886
275,40815
275,40819
275,41997
275,46578
275,47610
275,48082
275,48516
275,48774
275,49272
275,49530
275,50872
275,54001
275,54881
275,55269
275,56367
275,56782
275,58559
275,58998
275,59315
275,63082
275,64614
275,64620
275,64839
275,67255
275,68358
275,68954
275,69481
275,69757
275,69844
275,71535
275,71579
275,72011
275,72226
275,72641
275,73023
275,73266
275,77455
275,77561
275,78499
275,79091
275,79132
275,80463
275,80489
275,80906
275,81834
275,81845
275,81847
275,82459
275,86345
275,87232
275,88125
275,88163
275,88810
275,89745
275,89804
275,91500
275,93840
380,3494
380,46335
380,52245
380,54736
380,58156
380,63113
380,64839
380,69278
380,80166
380,80463
380,80831
380,82459
380,83134
380,84374
380,84392
380,86293
380,86644
380,86911
380,87306
380,88163
380,88405
380,88785
380,88812
380,89039
380,89470
380,89492
380,89745
380,89804
380,90405
380,90439
380,90866
380,91077
380,91500
380,91542
380,91658
380,91842
380,93510
380,93840
380,94478
458,1
458,10
458,34
458,47
458,110
458,165
458,208
458,231
458,288
458,296
458,318
458,356
458,364
458,377
458,454
458,480
458,527
458,539
458,541
458,587
458,590
458,593
458,597
458,648
458,733
458,736
458,858
458,1036
458,1089
458,1097
458,1198
458,1200
458,1206
458,1214
458,1221
458,1240
458,1265
458,1270
458,1291
458,1527
458,1721
458,1923
458,1961
458,2028
458,2628
458,2683
458,2706
458,2716
458,2959
458,3147
458,3578
458,3793
458,3996
458,4306
458,4993
458,5952
458,6539
458,7438
480,150
480,158
480,180
480,223
480,344
480,356
480,455
480,474
480,485
480,500
480,595
480,750
480,778
480,858
480,1027
480,1028
480,1059
480,1060
480,1080
480,1097
480,1206
480,1207
480,1240
480,1408
480,1499
480,1608
480,1639
480,1644
480,1680
480,1717
480,1729
480,1732
480,1784
480,1954
480,2001
480,2011
480,2058
480,2081
480,2082
480,2118
480,2161
480,2232
480,2294
480,2420
480,2529
480,2671
480,2706
480,2797
480,2968
480,2985
480,3168
480,3253
480,3256
480,3438
480,3698
480,3717
480,3751
480,3755
480,3967
480,4246
480,4270
480,4621
480,4638
480,4878
480,4901
480,4963
480,5010
480,5481
480,5903
480,5989
480,6365
480,6373
480,7004
480,7143
480,7162
480,7362
480,7438
480,7445
480,7458
480,7502
480,8360
480,8361
480,8369
480,8528
480,8783
480,8949
480,27611
480,31685
480,33166
480,33679
480,37731
480,41566
480,45722
480,46970
480,46972
480,47610
480,52952
480,53972
480,55247
480,56251
480,56782
480,59315
480,63072
480,63113
480,63131
480,64969
480,67255
480,67997
480,68954
480,69306
480,70286
480,71106
480,71264
480,73017
480,74228
480,74458
480,78088
480,78349
480,79132
480,79702
480,80463
480,81562
480,81834
480,81845
480,85414
480,88125
480,88744
480,89745
480,91542
480,93363
480,94018
480,94777
529,17
529,28
529,36
529,162
529,232
529,300
529,306
529,307
529,308
529,363
529,475
529,508
529,588
529,838
529,910
529,968
529,1066
529,1148
529,1150
529,1189
529,1238
529,1243
529,1256
529,1273
529,1280
529,1361
529,1393
529,1449
529,1625
529,1635
529,1936
529,1955
529,1964
529,2176
529,2208
529,2580
529,2640
529,2973
529,3089
529,3317
529,3543
529,3730
529,3911
529,3967
529,3983
529,4034
529,4190
529,4194
529,4211
529,5339
529,5341
529,5385
529,6247
529,6296
529,6301
529,6377
529,6385
529,6724
529,6942
529,6993
529,7078
529,7147
529,7158
529,7698
529,8016
529,8638
529,8645
529,8970
529,33166
529,40583
529,40819
529,44195
529,46976
529,53123
529,55814
529,56367
529,59018
529,60382
529,63876
529,78499
529,81845
529,86882
529,88810
529,89804
529,90866
547,11
547,125
547,1088
547,1172
547,1693
547,1734
547,1757
547,1940
547,2125
547,2795
547,2863
547,4515
547,4844
547,5729
547,5810
547,6987
547,7154
547,7396
547,8137
547,8507
547,8528
547,8641
547,25769
547,26313
547,27329
547,32898
547,53024
547,55247
547,57669
547,59369
547,60069
547,60766
547,66509
547,68838
547,71108
547,71156
547,72169
547,72641
547,74916
547,78499
547,78517
547,79702
547,84392
547,85414
547,86320
547,86911
547,88129
547,90439
547,90469
547,90531
547,91500
547,91658
547,93510
599,551
599,1028
599,2011
599,2291
599,2572
599,2671
599,2788
599,2795
599,4069
599,4447
599,4816
599,4878
599,5283
599,5349
599,5377
599,5620
599,5667
599,5942
599,5943
599,6331
599,7375
599,7380
599,7444
599,8376
599,8533
599,8969
599,27706
599,30793
599,31433
599,31685
599,33669
599,37384
599,44004
599,44225
599,45720
599,46062
599,49286
599,50954
599,51834
599,52975
599,53125
599,54259
599,54503
599,55451
599,56941
599,56949
599,61123
599,62155
599,62912
599,66203
599,67734
599,67788
599,68319
599,68659
599,69406
599,69606
599,69757
599,70183
599,74450
599,74789
599,76251
599,77364
599,78041
599,78209
599,80549
599,87430
599,88140
599,88163
599,88672
599,88810
599,89745
599,91500
599,93510
624,4262
624,6760
624,6936
624,7373
624,8949
624,30707
624,46578
624,57640
624,58351
624,67255
624,69481
624,74510
624,83613
624,84374
624,85022
624,85510
624,85881
624,86142
624,86293
624,86298
624,86332
624,86833
624,86882
624,87222
624,87232
624,87298
624,87306
624,87485
624,87869
624,88140
624,88163
624,88356
624,88405
624,88672
624,88744
624,88785
624,88812
624,89492
624,89745
624,89904
624,90249
624,90439
624,90717
624,90746
624,90866
624,91077
624,91094
624,91542
624,91630
624,91653
624,91658
624,91842
624,92507
624,93363
624,94018
624,94478
624,94677
624,94833
637,32
637,50
637,318
637,750
637,858
637,1203
637,1221
637,3421
648,63808
648,71156
