15,80906,2.83763766
15,81158,2.83763766
15,81229,2.83763766
15,81845,2.83763766
15,83613,2.83763766
15,84152,2.83763766
15,84392,2.83763766
15,84954,2.83763766
15,85774,2.83763766
15,86190,2.83763766
15,87304,2.83763766
15,87306,2.83763766
15,88125,2.83763766
15,88140,2.83763766
15,88163,2.83763766
15,89492,2.83763766
15,90439,2.83763766
15,91542,2.83763766
48,296,3.7051487
48,501,3.7051487
48,562,3.7051487
48,741,3.7051487
48,784,3.7051487
48,858,3.7051487
48,924,3.7051487
48,1240,3.7051487
48,1293,3.7051487
48,1407,3.7051487
48,1499,3.7051487
48,1676,3.7051487
48,2232,3.7051487
48,2288,3.7051487
48,2455,3.7051487
48,2722,3.7051487
48,2762,3.7051487
48,2840,3.7051487
48,3677,3.7051487
48,3793,3.7051487
48,4226,3.7051487
48,4902,3.7051487
48,6242,3.7051487
48,6291,3.7051487
48,7235,3.7051487
48,7256,3.7051487
48,7360,3.7051487
48,7382,3.7051487
48,8132,3.7051487
48,8582,3.7051487
48,8645,3.7051487
48,8907,3.7051487
48,8957,3.7051487
48,8965,3.7051487
48,27660,3.7051487
48,27801,3.7051487
48,27838,3.7051487
48,31878,3.7051487
48,32031,3.7051487
48,36276,3.7051487
48,42723,3.7051487
48,44397,3.7051487
48,45950,3.7051487
48,46976,3.7051487
48,47124,3.7051487
48,52281,3.7051487
48,52287,3.7051487
48,52328,3.7051487
48,53121,3.7051487
48,53519,3.7051487
48,54995,3.7051487
48,55768,3.7051487
48,55995,3.7051487
48,56174,3.7051487
48,56757,3.7051487
48,57274,3.7051487
48,59141,3.7051487
48,60763,3.7051487
48,63131,3.7051487
48,67408,3.7051487
48,68358,3.7051487
48,72209,3.7051487
48,72731,3.7051487
48,74228,3.7051487
48,80831,3.7051487
48,81591,3.7051487
48,81845,3.7051487
48,82667,3.7051487
48,83134,3.7051487
48,84152,3.7051487
48,84187,3.7051487
48,84772,3.7051487
48,85774,3.7051487
48,85796,3.7051487
48,87306,3.7051487
48,88140,3.7051487
48,89745,3.7051487
48,90531,3.7051487
48,91542,3.7051487
48,93840,3.7051487
68,8636,3.62465811
68,31658,3.62465811
73,32,3.29048681
73,36,3.29048681
73,112,3.29048681
73,198,3.29048681
73,223,3.29048681
73,233,3.29048681
73,247,3.29048681
73,256,3.29048681
73,266,3.29048681
73,482,3.29048681
73,610,3.29048681
73,719,3.29048681
73,786,3.29048681
73,799,3.29048681
73,802,3.29048681
73,1094,3.29048681
73,1199,3.29048681
73,1201,3.29048681
73,1206,3.29048681
73,1218,3.29048681
73,1242,3.29048681
73,1255,3.29048681
73,1262,3.29048681
73,1342,3.29048681
73,1343,3.29048681
73,1374,3.29048681
73,1408,3.29048681
73,1464,3.29048681
73,1500,3.29048681
73,1590,3.29048681
73,1748,3.29048681
73,1762,3.29048681
73,1785,3.29048681
73,1911,3.29048681
73,1912,3.29048681
73,1916,3.29048681
73,1965,3.29048681
73,2009,3.29048681
73,2021,3.29048681
73,2080,3.29048681
73,2093,3.29048681
73,2123,3.29048681
73,2144,3.29048681
73,2159,3.29048681
73,2248,3.29048681
73,2273,3.29048681
73,2318,3.29048681
73,2360,3.29048681
73,2378,3.29048681
73,2394,3.29048681
73,2395,3.29048681
73,2421,3.29048681
73,2422,3.29048681
73,2459,3.29048681
73,2467,3.29048681
73,2528,3.29048681
73,2529,3.29048681
73,2582,3.29048681
73,2599,3.29048681
73,2606,3.29048681
73,2692,3.29048681
73,2712,3.29048681
73,2728,3.29048681
73,2734,3.29048681
73,2860,3.29048681
73,2871,3.29048681
73,2879,3.29048681
73,2915,3.29048681
73,2916,3.29048681
73,2924,3.29048681
73,2947,3.29048681
73,2948,3.29048681
73,2952,3.29048681
73,2968,3.29048681
73,3013,3.29048681
73,3104,3.29048681
73,3300,3.29048681
73,3328,3.29048681
73,3363,3.29048681
73,3479,3.29048681
73,3535,3.29048681
73,3717,3.29048681
73,3728,3.29048681
73,3735,3.29048681
73,3843,3.29048681
73,3970,3.29048681
73,3972,3.29048681
73,3986,3.29048681
73,4007,3.29048681
73,4148,3.29048681
73,4275,3.29048681
73,4351,3.29048681
73,4369,3.29048681
73,4441,3.29048681
73,4444,3.29048681
73,4467,3.29048681
73,4488,3.29048681
73,4614,3.29048681
73,4618,3.29048681
73,4624,3.29048681
73,4713,3.29048681
73,4846,3.29048681
73,4855,3.29048681
73,4979,3.29048681
73,5139,3.29048681
73,5159,3.29048681
73,5294,3.29048681
73,5349,3.29048681
73,5617,3.29048681
73,5618,3.29048681
73,5621,3.29048681
73,5882,3.29048681
73,6025,3.29048681
73,6155,3.29048681
73,6156,3.29048681
73,6281,3.29048681
73,6333,3.29048681
73,6378,3.29048681
73,6383,3.29048681
73,6440,3.29048681
73,6564,3.29048681
73,6582,3.29048681
73,6707,3.29048681
73,6708,3.29048681
73,6874,3.29048681
73,6887,3.29048681
73,7001,3.29048681
73,7007,3.29048681
73,7063,3.29048681
73,7099,3.29048681
73,7419,3.29048681
73,7502,3.29048681
73,8340,3.29048681
73,8507,3.29048681
73,8526,3.29048681
73,8636,3.29048681
73,8638,3.29048681
73,8784,3.29048681
73,8874,3.29048681
73,8950,3.29048681
73,26258,3.29048681
73,26403,3.29048681
73,26547,3.29048681
73,26606,3.29048681
73,26842,3.29048681
73,27022,3.29048681
73,27032,3.29048681
73,27109,3.29048681
73,27317,3.29048681
73,27773,3.29048681
73,27801,3.29048681
73,27808,3.29048681
73,30707,3.29048681
73,30810,3.29048681
73,31150,3.29048681
73,33794,3.29048681
73,34150,3.29048681
73,40278,3.29048681
73,40732,3.29048681
73,41285,3.29048681
73,41566,3.29048681
73,45183,3.29048681
73,46322,3.29048681
73,46335,3.29048681
73,46970,3.29048681
73,46972,3.29048681
73,46976,3.29048681
73,48516,3.29048681
73,48696,3.29048681
73,48774,3.29048681
73,49272,3.29048681
73,49278,3.29048681
73,52722,3.29048681
73,53519,3.29048681
73,55995,3.29048681
73,58559,3.29048681
73,58627,3.29048681
73,61248,3.29048681
73,62434,3.29048681
73,64983,3.29048681
73,67252,3.29048681
73,67734,3.29048681
73,68952,3.29048681
73,71135,3.29048681
73,71745,3.29048681
73,74458,3.29048681
73,78469,3.29048681
73,79132,3.29048681
73,82459,3.29048681
73,82667,3.29048681
73,83613,3.29048681
73,85401,3.29048681
73,85788,3.29048681
73,86142,3.29048681
73,86644,3.29048681
73,87192,3.29048681
73,88129,3.29048681
73,88140,3.29048681
73,90531,3.29048681
73,93363,3.29048681
73,93831,3.29048681
73,93840,3.29048681
73,94018,3.29048681
73,94677,3.29048681
73,94833,3.29048681
78,16,4.2514143
78,34,4.2514143
78,47,4.2514143
78,193,4.2514143
78,540,4.2514143
78,1094,4.2514143
78,1293,4.2514143
78,1320,4.2514143
78,1371,4.2514143
78,1374,4.2514143
78,1407,4.2514143
78,1552,4.2514143
78,1580,4.2514143
78,1625,4.2514143
78,1676,4.2514143
78,1680,4.2514143
78,1690,4.2514143
78,1722,4.2514143
78,1732,4.2514143
78,1997,4.2514143
78,2011,4.2514143
78,2107,4.2514143
78,2174,4.2514143
78,2231,4.2514143
78,2393,4.2514143
78,2700,4.2514143
78,2947,4.2514143
78,2987,4.2514143
78,3052,4.2514143
78,3077,4.2514143
78,3082,4.2514143
78,3256,4.2514143
78,3556,4.2514143
78,3617,4.2514143
78,3753,4.2514143
78,3908,4.2514143
78,3967,4.2514143
78,3977,4.2514143
78,3979,4.2514143
78,4007,4.2514143
78,4015,4.2514143
78,4018,4.2514143
78,4308,4.2514143
78,4367,4.2514143
78,4369,4.2514143
78,4370,4.2514143
78,4388,4.2514143
78,4641,4.2514143
78,4718,4.2514143
78,4744,4.2514143
78,5010,4.2514143
78,5219,4.2514143
78,5463,4.2514143
78,5502,4.2514143
78,5669,4.2514143
78,5784,4.2514143
78,5872,4.2514143
78,6552,4.2514143
78,6564,4.2514143
78,6793,4.2514143
78,7254,4.2514143
78,7323,4.2514143
78,7458,4.2514143
78,7566,4.2514143
78,8533,4.2514143
78,8644,4.2514143
78,8874,4.2514143
78,8947,4.2514143
78,8972,4.2514143
78,26712,4.2514143
78,34048,4.2514143
78,43679,4.2514143
78,46335,4.2514143
78,46723,4.2514143
78,49272,4.2514143
78,50658,4.2514143
78,50740,4.2514143
78,50742,4.2514143
78,52767,4.2514143
78,52952,4.2514143
78,54001,4.2514143
78,54272,4.2514143
78,68358,4.2514143
78,69757,4.2514143
78,81834,4.2514143
78,88125,4.2514143
78,88129,4.2514143
157,208,3.52722478
157,316,3.52722478
157,344,3.52722478
157,367,3.52722478
157,480,3.52722478
157,541,3.52722478
157,1261,3.52722478
157,1682,3.52722478
157,1732,3.52722478
157,2025,3.52722478
157,2054,3.52722478
157,2167,3.52722478
157,2288,3.52722478
157,2382,3.52722478
157,2383,3.52722478
157,2455,3.52722478
157,2502,3.52722478
157,2683,3.52722478
157,2710,3.52722478
157,2810,3.52722478
157,3113,3.52722478
157,3977,3.52722478
157,4367,3.52722478
157,5146,3.52722478
157,5254,3.52722478
157,5349,3.52722478
157,5418,3.52722478
157,5679,3.52722478
157,6218,3.52722478
157,6365,3.52722478
157,6539,3.52722478
157,6934,3.52722478
157,7022,3.52722478
157,7454,3.52722478
157,8157,3.52722478
157,8361,3.52722478
157,8370,3.52722478
157,8644,3.52722478
157,8665,3.52722478
157,8874,3.52722478
157,8984,3.52722478
157,8985,3.52722478
157,27317,3.52722478
157,31878,3.52722478
157,33794,3.52722478
157,34150,3.52722478
157,45722,3.52722478
157,46723,3.52722478
157,48516,3.52722478
157,53464,3.52722478
157,53519,3.52722478
157,53996,3.52722478
157,54286,3.52722478
157,55721,3.52722478
157,55765,3.52722478
157,56174,3.52722478
157,57504,3.52722478
157,57669,3.52722478
157,58295,3.52722478
157,59369,3.52722478
157,62394,3.52722478
157,66097,3.52722478
157,67255,3.52722478
157,71106,3.52722478
157,72171,3.52722478
157,74458,3.52722478
157,79553,3.52722478
157,81834,3.52722478
157,83349,3.52722478
157,85342,3.52722478
157,85510,3.52722478
157,86190,3.52722478
157,86345,3.52722478
157,86377,3.52722478
157,88125,3.52722478
157,88140,3.52722478
157,88163,3.52722478
157,88744,3.52722478
157,89745,3.52722478
157,89774,3.52722478
157,89904,3.52722478
157,90469,3.52722478
157,93840,3.52722478
163,1,3.1779623
163,19,3.1779623
163,110,3.1779623
163,150,3.1779623
163,153,3.1779623
163,260,3.1779623
163,296,3.1779623
163,344,3.1779623
163,367,3.1779623
163,457,3.1779623
163,480,3.1779623
163,586,3.1779623
163,588,3.1779623
163,589,3.1779623
163,592,3.1779623
163,593,3.1779623
163,648,3.1779623
163,780,3.1779623
163,1196,3.1779623
163,1210,3.1779623
163,1370,3.1779623
163,1721,3.1779623
163,1994,3.1779623
163,2028,3.1779623
163,2571,3.1779623
163,2997,3.1779623
163,3578,3.1779623
163,3717,3.1779623
163,3793,3.1779623
163,4718,3.1779623
163,4963,3.1779623
163,4993,3.1779623
163,5349,3.1779623
163,8636,3.1779623
163,33493,3.1779623
163,55247,3.1779623
163,64034,3.1779623
163,72378,3.1779623
163,91077,3.1779623
199,6,3.60874701
199,25,3.60874701
199,50,3.60874701
199,319,3.60874701
199,527,3.60874701
199,541,3.60874701
199,608,3.60874701
199,1246,3.60874701
199,1252,3.60874701
199,1356,3.60874701
199,1617,3.60874701
199,2336,3.60874701
199,2664,3.60874701
199,3448,3.60874701
199,4720,3.60874701
199,5502,3.60874701
199,6996,3.60874701
199,27773,3.60874701
199,45447,3.60874701
199,45722,3.60874701
199,53972,3.60874701
199,62849,3.60874701
199,68358,3.60874701
199,69844,3.60874701
199,70286,3.60874701
199,76251,3.60874701
199,81932,3.60874701
199,85414,3.60874701
199,85774,3.60874701
199,88140,3.60874701
199,88163,3.60874701
199,89492,3.60874701
199,89745,3.60874701
199,91500,3.60874701
199,91630,3.60874701
199,91653,3.60874701
199,91658,3.60874701
257,110,3.93193531
257,741,3.93193531
257,1218,3.93193531
257,1252,3.93193531
257,1274,3.93193531
257,1653,3.93193531
257,2502,3.93193531
257,2759,3.93193531
257,2810,3.93193531
257,3224,3.93193531
257,3751,3.93193531
257,3996,3.93193531
257,4878,3.93193531
257,4993,3.93193531
257,5146,3.93193531
257,5300,3.93193531
257,5690,3.93193531
257,6350,3.93193531
257,6713,3.93193531
257,6857,3.93193531
257,7099,3.93193531
257,8157,3.93193531
257,8253,3.93193531
257,26776,3.93193531
257,26840,3.93193531
257,27731,3.93193531
257,30803,3.93193531
257,44761,3.93193531
257,49272,3.93193531
257,52885,3.93193531
257,57504,3.93193531
257,64614,3.93193531
257,64993,3.93193531
257,65261,3.93193531
257,70286,3.93193531
257,70533,3.93193531
257,82459,3.93193531
257,84187,3.93193531
275,1,4.20981455
275,16,4.20981455
275,39,4.20981455
275,50,4.20981455
275,101,4.20981455
275,110,4.20981455
275,231,4.20981455
275,293,4.20981455
275,333,4.20981455
275,344,4.20981455
275,356,4.20981455
275,364,4.20981455
275,367,4.20981455
275,377,4.20981455
275,457,4.20981455
275,480,4.20981455
275,500,4.20981455
275,589,4.20981455
275,608,4.20981455
275,648,4.20981455
275,745,4.20981455
275,858,4.20981455
275,1060,4.20981455
275,1198,4.20981455
275,1240,4.20981455
275,1252,4.20981455
275,1265,4.20981455
275,1307,4.20981455
275,1580,4.20981455
275,1673,4.20981455
275,1682,4.20981455
275,1704,4.20981455
275,1721,4.20981455
275,1954,4.20981455
275,1968,4.20981455
275,2355,4.20981455
275,2502,4.20981455
275,2542,4.20981455
275,2571,4.20981455
275,2581,4.20981455
275,2599,4.20981455
275,2762,4.20981455
275,2797,4.20981455
275,2858,4.20981455
275,2959,4.20981455
275,3114,4.20981455
275,3275,4.20981455
275,3424,4.20981455
275,3450,4.20981455
275,3481,4.20981455
275,3556,4.20981455
275,3578,4.20981455
275,3793,4.20981455
275,3809,4.20981455
275,3897,4.20981455
275,3911,4.20981455
275,4022,4.20981455
275,4226,4.20981455
275,4896,4.20981455
275,4963,4.20981455
275,4979,4.20981455
275,5620,4.20981455
275,5816,4.20981455
275,5989,4.20981455
275,6016,4.20981455
275,6378,4.20981455
275,6539,4.20981455
275,6711,4.20981455
275,6796,4.20981455
275,6953,4.20981455
275,7147,4.20981455
275,8368,4.20981455
275,8638,4.20981455
275,8784,4.20981455
275,8949,4.20981455
275,8958,4.20981455
275,8961,4.20981455
275,32587,4.20981455
275,33660,4.20981455
275,33794,4.20981455
275,34437,4.20981455
275,38038,4.20981455
275,38886,4.20981455
275,40815,4.20981455
275,40819,4.20981455
275,41997,4.20981455
275,46578,4.20981455
275,47610,4.20981455
275,48082,4.20981455
275,48516,4.20981455
275,48774,4.20981455
275,49272,4.20981455
275,49530,4.20981455
275,50872,4.20981455
275,54001,4.20981455
275,54881,4.20981455
275,55269,4.20981455
275,56367,4.20981455
275,56782,4.20981455
275,58559,4.20981455
275,58998,4.20981455
275,59315,4.20981455
275,63082,4.20981455
275,64614,4.20981455
275,64620,4.20981455
275,64839,4.20981455
275,67255,4.20981455
275,68358,4.20981455
275,68954,4.20981455
275,69481,4.20981455
275,69757,4.20981455
275,69844,4.20981455
275,71535,4.20981455
275,71579,4.20981455
275,72011,4.20981455
275,72226,4.20981455
275,72641,4.20981455
275,73023,4.20981455
275,73266,4.20981455
275,77455,4.20981455
275,77561,4.20981455
275,78499,4.20981455
275,79091,4.20981455
275,79132,4.20981455
275,80463,4.20981455
275,80489,4.20981455
275,80906,4.20981455
275,81834,4.20981455
275,81845,4.20981455
275,81847,4.20981455
275,82459,4.20981455
275,86345,4.20981455
275,87232,4.20981455
275,88125,4.20981455
275,88163,4.20981455
275,88810,4.20981455
275,89745,4.20981455
275,89804,4.20981455
275,91500,4.20981455
275,93840,4.20981455
380,3494,3.38610935
380,46335,3.38610935
380,52245,3.38610935
380,54736,3.38610935
380,58156,3.38610935
380,63113,3.38610935
380,64839,3.38610935
380,69278,3.38610935
380,80166,3.38610935
380,80463,3.38610935
380,80831,3.38610935
380,82459,3.38610935
380,83134,3.38610935
380,84374,3.38610935
380,84392,3.38610935
380,86293,3.38610935
380,86644,3.38610935
380,86911,3.38610935
380,87306,3.38610935
380,88163,3.38610935
380,88405,3.38610935
380,88785,3.38610935
380,88812,3.38610935
380,89039,3.38610935
380,89470,3.38610935
380,89492,3.38610935
380,89745,3.38610935
380,89804,3.38610935
380,90405,3.38610935
380,90439,3.38610935
380,90866,3.38610935
380,91077,3.38610935
380,91500,3.38610935
380,91542,3.38610935
380,91658,3.38610935
380,91842,3.38610935
380,93510,3.38610935
380,93840,3.38610935
380,94478,3.38610935
458,1,3.35578156
458,10,3.35578156
458,34,3.35578156
458,47,3.35578156
458,110,3.35578156
458,165,3.35578156
458,208,3.35578156
458,231,3.35578156
458,288,3.35578156
458,296,3.35578156
458,318,3.35578156
458,356,3.35578156
458,364,3.35578156
458,377,3.35578156
458,454,3.35578156
458,480,3.35578156
458,527,3.35578156
458,539,3.35578156
458,541,3.35578156
458,587,3.35578156
458,590,3.35578156
458,593,3.35578156
458,597,3.35578156
458,648,3.35578156
458,733,3.35578156
458,736,3.35578156
458,858,3.35578156
458,1036,3.35578156
458,1089,3.35578156
458,1097,3.35578156
458,1198,3.35578156
458,1200,3.35578156
458,1206,3.35578156
458,1214,3.35578156
458,1221,3.35578156
458,1240,3.35578156
458,1265,3.35578156
458,1270,3.35578156
458,1291,3.35578156
458,1527,3.35578156
458,1721,3.35578156
458,1923,3.35578156
458,1961,3.35578156
458,2028,3.35578156
458,2628,3.35578156
458,2683,3.35578156
458,2706,3.35578156
458,2716,3.35578156
458,2959,3.35578156
458,3147,3.35578156
458,3578,3.35578156
458,3793,3.35578156
458,3996,3.35578156
458,4306,3.35578156
458,4993,3.35578156
458,5952,3.35578156
458,6539,3.35578156
458,7438,3.35578156
480,150,4.15725756
480,158,4.15725756
480,180,4.15725756
480,223,4.15725756
480,344,4.15725756
480,356,4.15725756
480,455,4.15725756
480,474,4.15725756
480,485,4.15725756
480,500,4.15725756
480,595,4.15725756
480,750,4.15725756
480,778,4.15725756
480,858,4.15725756
480,1027,4.15725756
480,1028,4.15725756
480,1059,4.15725756
480,1060,4.15725756
480,1080,4.15725756
480,1097,4.15725756
480,1206,4.15725756
480,1207,4.15725756
480,1240,4.15725756
480,1408,4.15725756
480,1499,4.15725756
480,1608,4.15725756
480,1639,4.15725756
480,1644,4.15725756
480,1680,4.15725756
480,1717,4.15725756
480,1729,4.15725756
480,1732,4.15725756
480,1784,4.15725756
480,1954,4.15725756
480,2001,4.15725756
480,2011,4.15725756
480,2058,4.15725756
480,2081,4.15725756
480,2082,4.15725756
480,2118,4.15725756
480,2161,4.15725756
480,2232,4.15725756
480,2294,4.15725756
480,2420,4.15725756
480,2529,4.15725756
480,2671,4.15725756
480,2706,4.15725756
480,2797,4.15725756
480,2968,4.15725756
480,2985,4.15725756
480,3168,4.15725756
480,3253,4.15725756
480,3256,4.15725756
480,3438,4.15725756
480,3698,4.15725756
480,3717,4.15725756
480,3751,4.15725756
480,3755,4.15725756
480,3967,4.15725756
480,4246,4.15725756
480,4270,4.15725756
480,4621,4.15725756
480,4638,4.15725756
480,4878,4.15725756
480,4901,4.15725756
480,4963,4.15725756
480,5010,4.15725756
480,5481,4.15725756
480,5903,4.15725756
480,5989,4.15725756
480,6365,4.15725756
480,6373,4.15725756
480,7004,4.15725756
480,7143,4.15725756
480,7162,4.15725756
480,7362,4.15725756
480,7438,4.15725756
480,7445,4.15725756
480,7458,4.15725756
480,7502,4.15725756
480,8360,4.15725756
480,8361,4.15725756
480,8369,4.15725756
480,8528,4.15725756
480,8783,4.15725756
480,8949,4.15725756
480,27611,4.15725756
480,31685,4.15725756
480,33166,4.15725756
480,33679,4.15725756
480,37731,4.15725756
480,41566,4.15725756
480,45722,4.15725756
480,46970,4.15725756
480,46972,4.15725756
480,47610,4.15725756
480,52952,4.15725756
480,53972,4.15725756
480,55247,4.15725756
480,56251,4.15725756
480,56782,4.15725756
480,59315,4.15725756
480,63072,4.15725756
480,63113,4.15725756
480,63131,4.15725756
480,64969,4.15725756
480,67255,4.15725756
480,67997,4.15725756
480,68954,4.15725756
480,69306,4.15725756
480,70286,4.15725756
480,71106,4.15725756
480,71264,4.15725756
480,73017,4.15725756
480,74228,4.15725756
480,74458,4.15725756
480,78088,4.15725756
480,78349,4.15725756
480,79132,4.15725756
480,79702,4.15725756
480,80463,4.15725756
480,81562,4.15725756
480,81834,4.15725756
480,81845,4.15725756
480,85414,4.15725756
480,88125,4.15725756
480,88744,4.15725756
480,89745,4.15725756
480,91542,4.15725756
480,93363,4.15725756
480,94018,4.15725756
480,94777,4.15725756
529,17,3.49011135
529,28,3.49011135
529,36,3.49011135
529,162,3.49011135
529,232,3.49011135
529,300,3.49011135
529,306,3.49011135
529,307,3.49011135
529,308,3.49011135
529,363,3.49011135
529,475,3.49011135
529,508,3.49011135
529,588,3.49011135
529,838,3.49011135
529,910,3.49011135
529,968,3.49011135
529,1066,3.49011135
529,1148,3.49011135
529,1150,3.49011135
529,1189,3.49011135
529,1238,3.49011135
529,1243,3.49011135
529,1256,3.49011135
529,1273,3.49011135
529,1280,3.49011135
529,1361,3.49011135
529,1393,3.49011135
529,1449,3.49011135
529,1625,3.49011135
529,1635,3.49011135
529,1936,3.49011135
529,1955,3.49011135
529,1964,3.49011135
529,2176,3.49011135
529,2208,3.49011135
529,2580,3.49011135
529,2640,3.49011135
529,2973,3.49011135
529,3089,3.49011135
529,3317,3.49011135
529,3543,3.49011135
529,3730,3.49011135
529,3911,3.49011135
529,3967,3.49011135
529,3983,3.49011135
529,4034,3.49011135
529,4190,3.49011135
529,4194,3.49011135
529,4211,3.49011135
529,5339,3.49011135
529,5341,3.49011135
529,5385,3.49011135
529,6247,3.49011135
529,6296,3.49011135
529,6301,3.49011135
529,6377,3.49011135
529,6385,3.49011135
529,6724,3.49011135
529,6942,3.49011135
529,6993,3.49011135
529,7078,3.49011135
529,7147,3.49011135
529,7158,3.49011135
529,7698,3.49011135
529,8016,3.49011135
529,8638,3.49011135
529,8645,3.49011135
529,8970,3.49011135
529,33166,3.49011135
529,40583,3.49011135
529,40819,3.49011135
529,44195,3.49011135
529,46976,3.49011135
529,53123,3.49011135
529,55814,3.49011135
529,56367,3.49011135
529,59018,3.49011135
529,60382,3.49011135
529,63876,3.49011135
529,78499,3.49011135
529,81845,3.49011135
529,86882,3.49011135
529,88810,3.49011135
529,89804,3.49011135
529,90866,3.49011135
547,11,3.3564024
547,125,3.3564024
547,1088,3.3564024
547,1172,3.3564024
547,1693,3.3564024
547,1734,3.3564024
547,1757,3.3564024
547,1940,3.3564024
547,2125,3.3564024
547,2795,3.3564024
547,2863,3.3564024
547,4515,3.3564024
547,4844,3.3564024
547,5729,3.3564024
547,5810,3.3564024
547,6987,3.3564024
547,7154,3.3564024
547,7396,3.3564024
547,8137,3.3564024
547,8507,3.3564024
547,8528,3.3564024
547,8641,3.3564024
547,25769,3.3564024
547,26313,3.3564024
547,27329,3.3564024
547,32898,3.3564024
547,53024,3.3564024
547,55247,3.3564024
547,57669,3.3564024
547,59369,3.3564024
547,60069,3.3564024
547,60766,3.3564024
547,66509,3.3564024
547,68838,3.3564024
547,71108,3.3564024
547,71156,3.3564024
547,72169,3.3564024
547,72641,3.3564024
547,74916,3.3564024
547,78499,3.3564024
547,78517,3.3564024
547,79702,3.3564024
547,84392,3.3564024
547,85414,3.3564024
547,86320,3.3564024
547,86911,3.3564024
547,88129,3.3564024
547,90439,3.3564024
547,90469,3.3564024
547,90531,3.3564024
547,91500,3.3564024
547,91658,3.3564024
547,93510,3.3564024
599,551,3.86015296
599,1028,3.86015296
599,2011,3.86015296
599,2291,3.86015296
599,2572,3.86015296
599,2671,3.86015296
599,2788,3.86015296
599,2795,3.86015296
599,4069,3.86015296
599,4447,3.86015296
599,4816,3.86015296
599,4878,3.86015296
599,5283,3.86015296
599,5349,3.86015296
599,5377,3.86015296
599,5620,3.86015296
599,5667,3.86015296
599,5942,3.86015296
599,5943,3.86015296
599,6331,3.86015296
599,7375,3.86015296
599,7380,3.86015296
